Clustering Analysis for Lattice (diag_style cluster) 
nglobal = 8000 
nprocs = 8 


--------------------------------------------------
Time = 1.292427 
ncluster = 358 
<N> = 22.3464 
<R> = 2.47043 
id ivalue dvalue size cx cy cz xlo xhi ylo yhi zlo zhi 
 273 62 0 90 12.3444 10.8667 13.0333 10 16 8 13 11 15
 274 30 0 14 17.6429 3.71429 13.8571 16 19 2 5 13 15
 276 52 0 32 16.3438 6.25 14 15 18 4 8 13 15
 278 98 0 9 11 7.66667 13.7778 10 12 7 9 13 14
 280 78 0 8 14 7.875 13.875 13 15 7 9 13 15
 283 69 0 29 17.4483 1.34483 15.2414 16 19 0 3 14 17
 284 79 0 59 14.2881 2.89831 16.4237 12 16 1 5 14 19
 287 80 0 103 13.1165 12.1456 16.7184 11 16 9 16 14 19
 290 28 0 78 12.9872 7.32051 16.7564 11 16 5 9 15 19
 292 48 0 6 14.3333 19.3333 16.3333 14 15 18 0 16 17
 295 45 0 1 17 8 16 17 17 8 8 16 16
 317 100 0 22 18.6818 13.0909 12.0455 17 0 12 14 11 14
 318 25 0 23 7.04348 16.8261 12.3478 6 8 15 18 11 14
 320 90 0 41 2.87805 13.5122 14.3171 1 4 11 16 12 17
 321 86 0 4 8 13.5 12.5 7 9 13 14 12 13
 322 86 0 61 4.77049 17.1148 14.3279 3 7 15 19 12 17
 323 41 0 12 9.41667 16 13.1667 9 10 15 17 12 14
 327 53 0 1 3 11 13 3 3 11 11 13 13
 329 99 0 30 1.06667 14.4 14.8 0 3 12 16 13 16
 330 72 0 11 7.09091 15.0909 13.7273 6 8 14 16 13 15
 333 28 0 21 5.90476 14.1905 15.4286 5 7 13 17 14 17
 335 3 0 65 18.9846 16.3231 17.0769 17 2 14 18 15 19
 336 65 0 10 7.7 17.3 15.9 7 9 16 18 15 17
 340 9 0 58 11 16.8793 17.7069 9 13 15 19 16 19
 364 12 0 22 15.5455 13.1364 11.9091 14 17 12 14 11 13
 366 37 0 19 13.0526 17.1053 11.6842 12 14 16 18 11 13
 367 57 0 79 12.5443 15.7722 14.1899 10 15 13 18 12 16
 368 90 0 24 16.4167 15.7083 12.9583 15 18 14 17 12 14
 372 48 0 63 16.8571 14.0476 15.2857 15 19 12 16 13 17
 379 54 0 15 16.6667 18.0667 15.8667 16 18 17 19 15 17
 384 17 0 1 15 11 17 15 15 11 11 17 17
 386 97 0 22 14.8182 16.9545 18 14 16 15 18 17 19



--------------------------------------------------
Time = 4.996932 
ncluster = 135 
<N> = 59.2593 
<R> = 3.49816 
id ivalue dvalue size cx cy cz xlo xhi ylo yhi zlo zhi 
 1 35 0 101 0.693069 18.9901 19.505 17 4 17 1 16 2
 2 28 0 59 4.05085 19.8305 1.9322 2 6 17 3 0 4
 3 61 0 192 5.08854 18.1719 16.8438 0 10 13 2 12 2
 4 42 0 63 9.7619 19.5873 1.07937 8 12 16 2 19 6
 5 10 0 12 1.08333 2.25 0 0 2 1 3 19 1
 6 64 0 117 3.8547 1.88889 17.6752 0 8 0 4 14 1
 7 80 0 45 18.7111 4.15556 19.6889 17 1 1 7 18 1
 8 8 0 18 2.94444 3.94444 18.7222 2 4 3 5 17 0
 9 47 0 188 8.64894 6.10638 0.81383 5 12 2 9 16 6
 10 33 0 187 4.0107 5.59893 2.3369 0 8 1 9 19 5
 11 78 0 25 4.48 5.96 19.08 3 6 5 7 18 1
 12 36 0 123 19.1057 8.26016 2 17 1 5 13 17 7
 13 48 0 36 7.27778 8.83333 0.555556 6 9 7 11 19 2
 14 58 0 26 1.61538 9 19.3462 0 3 8 10 18 1
 15 83 0 69 4.18841 10.5652 1 2 7 8 13 19 3
 16 86 0 224 17.6786 19.7188 4.21875 12 3 13 5 1 8
 17 83 0 285 11.1439 2.32632 3.92281 7 15 18 6 18 9
 18 27 0 12 0.25 9.66667 1.66667 19 1 8 11 1 3
 19 90 0 31 7.54839 19.9355 3 6 9 18 2 2 4
 20 99 0 39 3.05128 0.846154 5.4359 1 5 19 2 3 7
 21 36 0 48 1.02083 18.2708 5.27083 18 3 17 0 3 7
 22 39 0 42 5.52381 18.8571 5.47619 4 8 17 1 3 8
 23 79 0 40 2.625 4.675 5.825 1 4 3 7 4 8
 24 3 0 28 1 8.64286 5.71429 0 2 7 10 4 7
 25 74 0 28 6.07143 2.07143 6.28571 5 7 1 4 5 8
 26 50 0 94 6.28723 6.11702 7.87234 4 9 3 10 5 10
 27 60 0 69 3.44928 11.2464 5.07246 1 5 9 13 2 7
 28 44 0 93 18.914 3.02151 8.45161 16 2 1 5 6 11
 29 40 0 8 0.375 5.875 7.25 0 1 5 7 6 8
 30 36 0 8 3.75 7.625 6.5 3 5 7 8 6 7
 31 8 0 49 11.1429 7.67347 5.2449 9 14 6 9 3 7
 32 65 0 55 9.8 9.74545 8.23636 8 11 8 11 5 11
 33 94 0 79 0.291139 19.1772 8.92405 18 3 16 2 7 12
 34 48 0 135 8.99259 18.2519 9.47407 6 12 16 1 7 12
 35 43 0 49 4.34694 1.77551 9.14286 3 6 0 4 7 11
 36 66 0 399 3.04511 10.6867 11.1278 18 8 7 15 7 16
 37 94 0 63 7.42857 11.254 5.34921 6 10 9 13 3 8
 38 57 0 27 10.5926 5.40741 8.51852 9 12 4 7 7 10
 39 10 0 16 3.4375 5.8125 9.375 2 5 4 7 8 11
 40 13 0 31 8.54839 2.6129 10.5806 7 10 1 4 9 12
 41 27 0 158 0.746835 3.94937 11.9051 17 4 1 7 9 15
 42 73 0 65 9.33846 6.78462 11.1077 7 12 5 9 9 13
 44 2 0 13 13.3846 19.8462 18.8462 12 14 19 1 18 0
 45 21 0 47 16.2553 0.276596 18.1277 15 18 17 2 16 0
 50 84 0 63 15.9683 5.07937 18.4286 14 18 3 7 16 1
 51 40 0 73 13.7397 7.38356 1.46575 11 16 5 10 0 4
 52 89 0 8 17 7 0.625 16 18 6 8 0 2
 54 3 0 80 16.15 9.5125 18.7375 13 19 8 12 16 1
 55 59 0 59 19.4237 7.27119 16.8136 17 2 6 9 14 0
 56 15 0 142 8.77465 12.6338 17.0986 6 12 9 17 13 1
 57 5 0 83 11.0843 11.0602 2.13253 8 13 8 14 0 5
 58 71 0 91 12.6484 16.9011 1.32967 10 16 14 0 19 4
 59 34 0 15 15.8667 1.53333 1.53333 15 17 0 3 1 3
 61 52 0 49 15.4898 18.2857 3.97959 13 18 17 0 2 6
 62 11 0 25 13.56 5.04 3.2 12 15 3 7 2 5
 63 88 0 101 15.3564 5.08911 5.35644 12 18 2 8 2 8
 64 2 0 132 15.9545 12.303 1.13636 13 19 9 15 18 4
 66 10 0 103 14.1165 11.8932 5.84466 12 16 8 15 3 8
 67 29 0 58 17.3621 9.27586 6.48276 15 19 7 11 4 8
 68 39 0 24 13.4583 1 7.16667 12 15 0 3 6 8
 71 59 0 28 15.2143 2 8.39286 14 17 0 4 7 10
 73 84 0 10 18.1 6.1 8.2 17 19 5 7 7 9
 74 24 0 53 13.7547 6.49057 9.4717 12 16 4 8 7 12
 75 91 0 190 15.4895 9.50526 10.3526 12 19 5 13 6 14
 78 92 0 18 12.1667 3.72222 9.61111 11 14 3 5 8 11
 80 34 0 62 12.1129 0.645161 10.7903 10 14 19 3 9 13
 81 53 0 32 15.5938 17.5 7.84375 14 18 15 0 6 10
 82 98 0 114 16.2895 19.3421 12.114 14 19 16 2 9 16
 91 69 0 154 3.32468 14.4545 18.7273 0 7 11 18 16 2
 92 4 0 70 5.97143 14.3286 2.27143 3 8 12 17 0 4
 94 10 0 115 0.408696 15.6696 3.48696 18 3 13 19 0 7
 99 61 0 37 19.6486 12.1351 2.81081 18 1 10 14 1 4
 102 95 0 44 9.56818 14.7727 3.36364 8 11 13 17 2 5
 103 7 0 20 18.1 15.35 1.15 17 0 14 17 0 2
 107 30 0 105 6.9619 15.7333 6.19048 4 10 13 18 3 9
 110 45 0 3 10 10.3333 4.33333 9 11 10 11 4 5
 111 9 0 12 3.66667 14.9167 4.58333 3 5 14 16 4 5
 113 93 0 22 0.0909091 12.2273 6.22727 19 2 11 14 5 8
 114 93 0 131 9.80153 13.542 9.37405 7 12 10 16 6 13
 115 77 0 74 2.52703 14.6351 8.22973 0 5 12 17 6 11
 116 60 0 67 4.02985 17.4627 9.52239 2 6 15 19 6 12
 123 15 0 41 18.0488 13.8049 8.60976 16 0 11 16 7 10
 124 11 0 6 6.33333 14 9.83333 6 7 13 15 9 10
 134 16 0 19 16.4211 17.5789 0.105263 15 17 16 19 19 1
 135 3 0 75 18.7733 16.48 17.3333 17 1 14 19 15 0
 145 14 0 5 17.4 18.4 2.2 17 18 18 19 2 3
 154 6 0 14 17.4286 12.6429 6.07143 17 18 12 14 5 8
 156 15 0 48 12.6042 17.4167 6.6875 11 14 16 19 5 9
 164 33 0 46 15.4348 15.5435 9.80435 13 17 14 17 8 12
 165 43 0 18 13.3333 13.7222 10 12 15 13 15 9 11
 166 89 0 78 19.1667 16.6538 12.3462 17 1 14 0 9 16
 175 21 0 22 6.09091 4.18182 11.0909 5 8 3 6 10 12
 181 33 0 65 5.81538 1.18462 12.7538 4 8 19 4 11 15
 182 69 0 92 7.01087 8.18478 14.5435 4 10 5 11 11 18
 184 27 0 80 10.975 2.1625 13.5 9 14 18 5 11 16
 185 16 0 89 7.53933 2.85393 15.2022 6 10 0 6 13 18
 186 20 0 111 3.35135 6.57658 15.4505 0 7 4 10 13 18
 187 6 0 16 9.9375 5.8125 14.3125 9 11 5 7 13 16
 189 34 0 18 18.1667 9.27778 14.1111 17 0 8 11 13 15
 190 63 0 108 11.2407 0.157407 16.0463 7 15 17 3 14 19
 192 11 0 10 9.9 8.8 15.7 9 11 7 10 15 17
 193 76 0 44 0.477273 10.7045 16.2955 18 3 9 13 15 18
 194 46 0 12 19.0833 0.25 17.1667 18 0 19 1 16 18
 195 42 0 47 19.1064 3.53191 16.5319 17 2 2 5 14 18
 199 36 0 9 6.11111 7.33333 18.1111 5 7 6 8 17 19
 200 88 0 42 5.5 11.0952 17.2143 3 8 9 13 15 19
 219 45 0 44 14.7955 3.59091 11.7045 13 17 2 6 10 13
 228 86 0 18 12.5556 5.94444 12.5556 11 14 5 7 11 14
 229 62 0 98 12.2755 10.5204 13.1224 10 15 7 13 11 15
 230 61 0 1 18 2 12 18 18 2 2 12 12
 231 69 0 22 17.7727 1.09091 14.8636 17 19 19 3 13 16
 233 52 0 32 16.5 6.125 14 15 18 4 8 13 15
 237 79 0 56 14.4286 2.94643 16.3929 12 16 1 5 14 19
 238 30 0 1 17 3 14 17 17 3 3 14 14
 240 28 0 95 12.8421 7.25263 16.6 10 16 5 9 14 19
 244 80 0 111 13.1261 12.2162 16.7928 11 16 9 15 14 19
 269 90 0 25 2.84 14.04 13.96 2 4 12 16 12 16
 270 25 0 17 7.52941 16.4118 12.7647 6 9 15 18 12 14
 271 86 0 67 5.01493 16.9403 14.3284 3 8 15 19 12 17
 273 85 0 7 8.57143 10.4286 13.4286 8 9 10 11 13 14
 274 53 0 1 3 11 13 3 3 11 11 13 13
 276 99 0 27 0.962963 14.4815 14.5556 0 2 13 16 13 16
 277 57 0 94 12.5319 15.9362 14.0106 9 16 14 18 12 16
 280 28 0 4 6.75 14.5 14.25 6 8 14 15 14 15
 281 72 0 1 7 15 14 7 7 15 15 14 14
 285 28 0 1 5 17 15 5 5 17 17 15 15
 291 65 0 1 8 17 16 8 8 17 17 16 16
 292 9 0 52 11.1538 17 17.7692 9 13 15 19 16 19
 307 37 0 18 12.9444 17.1667 11.1111 12 14 16 18 10 13
 313 100 0 8 18.375 13.25 11.875 18 19 12 14 11 13
 314 12 0 6 15.3333 13.6667 12 14 16 13 14 11 13
 315 48 0 83 16.9518 13.8072 15.2048 15 19 11 18 12 18
 317 90 0 7 16.7143 15.1429 13 16 18 14 16 12 14
 330 54 0 1 16 18 16 16 16 18 18 16 16
 332 97 0 24 14.9167 16.8333 18 14 16 15 18 17 19



--------------------------------------------------
Time = 6.329544 
ncluster = 108 
<N> = 74.0741 
<R> = 3.78349 
id ivalue dvalue size cx cy cz xlo xhi ylo yhi zlo zhi 
 1 35 0 102 0.627451 18.9902 19.5588 17 4 17 2 17 2
 2 28 0 58 3.98276 19.431 2.10345 2 6 17 2 0 4
 3 61 0 210 4.95714 18.2619 16.7857 19 10 14 2 12 2
 4 42 0 52 9.44231 19.9615 0.634615 7 11 18 2 19 3
 5 86 0 237 17.8228 19.8776 4.07173 12 3 13 4 0 8
 6 64 0 133 3.45865 1.99248 17.7594 19 7 0 4 15 1
 7 8 0 1 1 2 0 1 1 2 2 0 0
 8 33 0 236 3.85169 5.66102 2.44915 0 8 1 10 19 6
 9 80 0 40 18.675 4.1 19.775 17 1 2 6 18 1
 10 8 0 6 3.16667 4 19 3 4 3 5 18 0
 11 47 0 196 8.68367 6.14796 0.602041 6 12 2 9 16 6
 12 78 0 19 4.42105 5.89474 18.7895 3 6 5 7 18 0
 14 48 0 21 7.2381 8.61905 0.0952381 6 9 7 10 19 1
 15 58 0 25 1.56 9.12 19.2 0 3 8 10 18 1
 16 83 0 77 4.46753 10.4416 0.844156 2 7 8 13 18 3
 17 83 0 344 11.1773 2.22674 3.90698 7 16 17 6 18 9
 18 36 0 131 19.0763 8.03053 2.34351 17 1 5 13 18 7
 19 90 0 21 7.33333 19.8571 2.90476 6 8 18 2 2 4
 20 36 0 36 1.36111 18.25 5.44444 0 3 16 0 3 7
 21 99 0 37 2.91892 0.756757 5.56757 1 5 19 2 4 7
 22 39 0 33 5.39394 18.9394 5.39394 4 7 17 0 4 7
 23 79 0 37 2.45946 4.67568 6.10811 1 4 3 7 4 8
 24 3 0 23 0.869565 8.73913 5.65217 0 2 7 10 4 7
 25 74 0 19 6.10526 1.89474 6.05263 5 8 1 3 5 7
 26 50 0 106 6.21698 5.93396 7.82075 4 9 2 9 5 10
 27 60 0 69 3.46377 11.3043 5.11594 1 5 9 14 3 7
 28 44 0 95 18.6211 3.04211 8.47368 16 2 1 6 6 12
 29 8 0 51 11.3137 7.54902 5.23529 9 13 6 9 3 7
 30 65 0 50 9.78 9.6 8.14 8 11 8 11 6 11
 31 94 0 82 0.170732 19.0244 8.7439 17 3 16 2 6 11
 32 48 0 149 8.73154 18.2819 9.60403 6 13 15 2 6 14
 33 43 0 48 4.375 1.625 9.14583 3 6 0 4 7 11
 34 66 0 471 3.07006 10.7877 11.0616 18 9 6 16 6 16
 35 27 0 190 0.605263 4.03158 11.8684 17 4 0 8 8 15
 36 57 0 22 10.4091 5.31818 8.59091 9 12 4 7 7 10
 37 13 0 28 8.39286 2.82143 10.7857 7 10 1 4 9 12
 38 10 0 2 3 5.5 9.5 3 3 5 6 9 10
 39 73 0 74 9.59459 6.58108 11.2162 7 12 4 9 9 13
 42 71 0 104 12.7788 17.0192 1.25 10 16 14 1 19 4
 43 21 0 61 16.2295 0.213115 18.3279 14 18 18 2 15 1
 47 84 0 64 16.0312 5.17188 18.4062 14 18 3 7 16 1
 48 40 0 65 13.8308 7.55385 1.56923 11 16 5 10 0 4
 49 3 0 77 16.2597 9.37662 18.6104 13 19 7 11 16 1
 51 5 0 99 11.0303 11.1414 2.11111 8 13 8 14 0 5
 53 88 0 114 15.4825 5.19298 5.33333 12 19 3 8 1 8
 54 52 0 50 15.46 18.34 3.46 13 17 17 0 1 6
 55 11 0 10 13.6 4.8 2.9 13 14 3 6 2 4
 56 2 0 152 16.1513 12.4474 1.00658 13 19 9 16 18 5
 58 10 0 251 17.4622 14.0319 4.5498 11 3 8 18 0 9
 59 29 0 54 17.4074 9.24074 6.55556 15 19 7 12 4 8
 60 39 0 17 13.8824 0.705882 7.23529 13 15 0 2 6 9
 62 59 0 23 15 2.17391 8.3913 14 16 1 4 7 10
 64 24 0 50 13.46 6.52 9.34 12 16 4 8 7 12
 65 91 0 208 15.5433 9.52885 10.3462 12 19 5 13 6 14
 68 34 0 70 12.2 0.657143 10.6857 10 14 18 3 8 13
 69 98 0 139 16.2446 19.4029 12.1942 14 19 17 2 8 16
 72 92 0 11 12.5455 3.90909 9.72727 12 14 3 5 9 11
 79 15 0 163 8.74847 12.5828 17.0184 6 11 9 16 13 1
 80 69 0 166 3.26506 14.3193 18.4819 0 7 11 18 15 2
 81 4 0 76 5.81579 14.4079 2.5 3 8 12 17 0 5
 88 61 0 34 19.9118 11.7941 2.61765 18 2 10 13 1 4
 90 95 0 43 9.72093 14.8372 3.55814 8 11 13 17 2 5
 91 7 0 4 18.75 15.75 1 18 0 15 16 0 2
 93 94 0 65 7.52308 11.2769 5.24615 6 10 10 13 3 8
 98 30 0 105 6.73333 15.6286 6.29524 4 10 13 18 4 9
 101 93 0 12 0.0833333 12.25 6.08333 19 1 11 13 5 7
 104 77 0 63 2.34921 14.8571 8.03175 0 5 13 17 6 10
 106 93 0 138 9.71014 13.529 9.55797 6 13 11 16 6 13
 107 15 0 48 18.0833 13.7708 8.45833 17 0 12 16 6 11
 109 60 0 62 3.93548 17.5323 9.62903 2 6 16 19 7 12
 117 80 0 108 13.0833 12.3241 16.8241 11 16 9 15 14 0
 120 3 0 79 18.7468 16.5949 17.3165 17 1 14 19 15 1
 122 16 0 6 16.6667 17.5 0 16 17 17 18 19 1
 135 6 0 5 17.4 12.2 5.6 17 18 12 13 5 6
 136 15 0 53 12.6226 17.2453 6.84906 10 14 16 19 5 9
 143 53 0 23 15.5652 17.3913 7.43478 14 17 16 19 6 9
 147 33 0 42 15.5476 15.5714 10 14 17 14 17 8 12
 149 89 0 73 19.2329 16.2055 12.0411 17 2 14 19 9 15
 156 21 0 10 5.5 4.1 10.8 5 6 3 5 10 12
 162 33 0 71 5.92958 1.07042 12.8592 4 8 18 4 11 15
 163 69 0 103 7.26214 8.15534 14.7184 5 11 5 11 11 18
 165 27 0 78 11.0256 2.32051 13.4872 9 14 18 5 12 16
 166 16 0 95 7.76842 3.03158 15.1368 6 10 0 6 12 18
 167 20 0 108 3.42593 6.55556 15.5278 0 7 4 10 13 18
 168 59 0 68 19.4118 7.36765 16.6765 17 2 6 9 14 19
 169 76 0 40 0.35 10.725 16.2 19 2 9 13 14 18
 170 63 0 119 11.2017 0.0252101 16.1681 7 15 17 3 14 19
 172 42 0 49 18.9388 3.4898 16.4694 17 2 1 5 14 18
 174 46 0 4 19 0.25 16.75 18 0 0 1 16 17
 175 88 0 26 5.30769 10.6538 17.2308 4 7 9 13 16 19
 194 45 0 39 14.6667 3.58974 11.7179 13 16 2 5 10 14
 202 62 0 98 12.051 10.5 12.9898 8 15 7 13 11 15
 204 86 0 8 13.375 6 12.625 13 14 5 7 12 13
 205 52 0 26 16.3462 6.26923 14.0769 15 18 4 8 13 15
 208 69 0 8 18.125 0.75 15.125 17 19 0 2 14 16
 209 79 0 44 14.6818 2.93182 16.2955 13 16 1 5 14 18
 211 28 0 113 12.7345 7.17699 16.3451 10 16 5 10 14 19
 214 34 0 8 17.5 9.625 14.375 17 18 8 11 14 15
 225 2 0 5 13.4 19.8 18.6 13 14 19 0 18 19
 240 86 0 69 4.92754 16.6232 14.2754 2 8 14 19 12 17
 245 99 0 22 0.954545 14.2727 14.2727 0 2 13 16 13 16
 246 90 0 1 2 14 13 2 2 14 14 13 13
 247 57 0 108 12.6389 15.9537 13.7222 9 16 14 18 11 16
 256 9 0 37 11.1622 16.8919 17.8919 9 13 15 18 16 19
 267 43 0 10 13 13.9 10.4 12 14 13 15 10 11
 271 37 0 8 13 16.625 10.625 12 14 16 17 10 12
 277 48 0 88 16.9773 13.6705 15.1136 15 19 11 17 12 17
 290 97 0 19 14.8421 16.9474 17.8421 14 16 16 18 17 19



--------------------------------------------------
Time = 8.058963 
ncluster = 83 
<N> = 96.3855 
<R> = 4.21536 
id ivalue dvalue size cx cy cz xlo xhi ylo yhi zlo zhi 
 1 35 0 93 0.516129 19 19.5806 18 3 17 2 17 2
 2 28 0 56 4.01786 19.4107 2.16071 2 6 17 2 0 4
 3 61 0 223 5.05381 18.278 16.991 19 10 14 2 12 2
 4 42 0 44 9.25 19.7727 0.590909 8 11 18 2 19 3
 5 86 0 250 18.04 0.18 4.28 13 3 14 4 0 8
 6 64 0 135 3.35556 1.94815 17.7185 19 7 0 4 15 1
 7 80 0 36 18.6389 4.05556 19.8056 17 0 2 6 18 1
 8 33 0 281 3.83986 5.58363 2.18505 0 8 1 10 18 6
 9 47 0 206 8.69903 6.29126 0.368932 6 12 2 10 16 6
 10 83 0 80 4.9 10.275 0.5 2 7 8 13 18 3
 11 58 0 18 1.61111 9.22222 19 0 3 8 10 18 0
 12 83 0 436 11.1216 2.18119 3.98165 7 16 17 6 18 9
 13 36 0 133 19.1128 7.78947 2.88722 17 1 5 12 18 7
 14 39 0 25 5.32 19.08 5.36 4 7 18 0 4 7
 15 99 0 34 3.20588 0.794118 5.76471 2 5 19 2 4 7
 16 79 0 32 2.25 4.6875 5.96875 1 4 3 7 4 7
 17 36 0 28 1.85714 17.8214 5.85714 0 3 16 0 4 7
 18 74 0 9 6 1.66667 6.33333 5 7 1 2 5 8
 19 50 0 118 6.17797 5.81356 7.76271 4 9 2 9 5 11
 20 60 0 59 3.44068 11.322 4.9322 1 5 9 14 3 6
 21 44 0 91 18.6044 3.26374 8.38462 15 2 1 6 6 11
 22 8 0 50 11.32 7.74 5.28 9 13 6 10 3 7
 23 66 0 544 3.03309 10.8235 10.9173 17 9 6 16 6 16
 24 65 0 47 9.74468 9.51064 8 8 11 8 11 6 10
 25 94 0 80 0.1375 19.075 8.775 17 3 16 2 7 11
 26 48 0 162 8.79012 18.2654 9.77778 6 13 16 2 7 13
 27 43 0 38 4.31579 1.57895 9.10526 3 6 0 4 7 11
 28 27 0 208 0.6875 3.89423 11.9808 17 5 0 7 8 15
 29 73 0 95 9.76842 6.31579 11.0526 7 13 4 9 8 14
 32 71 0 110 12.8818 16.9182 1.03636 10 16 14 0 18 4
 33 21 0 63 16.3016 0.0952381 18.4921 14 18 18 2 16 1
 37 84 0 64 16.0938 5.23438 18.5 14 18 3 7 16 1
 38 40 0 57 13.9298 7.54386 1.5614 12 16 5 10 0 4
 40 3 0 72 16.3194 9.45833 18.4722 13 19 8 11 16 1
 41 15 0 190 8.74737 12.4579 17.1263 6 11 9 16 13 1
 42 5 0 96 11.1979 11.1771 2.05208 8 13 8 14 19 5
 44 52 0 43 15.5349 18.4186 3.16279 14 17 17 0 1 5
 45 88 0 120 15.4167 5.23333 5.44167 13 18 3 8 2 9
 46 2 0 163 16.1963 12.6442 0.97546 13 19 9 17 18 4
 48 10 0 303 17.5017 14.0099 4.61716 11 3 8 19 0 9
 49 29 0 43 17.6279 9.4186 6.53488 16 19 7 12 5 8
 51 59 0 13 14.5385 2.23077 8.46154 13 16 1 3 7 10
 52 91 0 250 15.576 9.356 10.568 12 19 5 13 7 15
 55 34 0 75 12.1733 0.866667 10.4533 10 14 18 4 8 13
 56 98 0 167 16.1257 19.3533 12.2216 13 19 16 2 8 16
 59 24 0 35 13.1714 6.08571 9.37143 11 15 4 8 8 11
 65 69 0 193 3.00518 14.2798 18.4093 19 6 11 18 15 2
 66 4 0 76 5.89474 14.4211 2.64474 4 8 12 17 0 5
 72 61 0 35 0.428571 11.3429 2.6 19 2 10 13 1 5
 76 95 0 32 10.0312 14.5 3.71875 9 12 13 16 2 5
 77 94 0 55 7.54545 11.3091 5.03636 6 10 10 13 3 7
 79 30 0 117 6.71795 15.812 6.07692 4 10 13 18 3 9
 88 93 0 149 9.94631 13.4698 9.48322 6 13 11 16 6 13
 89 77 0 52 2.32692 14.8846 7.92308 0 5 13 17 6 10
 90 15 0 98 15.1122 15.8776 7.5 10 0 12 19 5 11
 93 60 0 63 3.93651 17.6349 9.8254 2 6 16 0 7 12
 100 80 0 105 13.1524 12.5429 16.9238 11 16 10 15 14 0
 103 3 0 81 18.5926 16.642 17.2222 16 1 14 0 15 0
 104 16 0 1 18 16 0 18 18 16 16 0 0
 125 33 0 43 15.3488 15.5116 9.86047 14 17 14 17 7 12
 128 89 0 81 19.3827 16 11.9877 17 2 14 18 9 15
 134 13 0 25 7.88 3 10.96 6 10 2 4 10 12
 140 33 0 61 5.7377 1.2623 12.7541 4 8 19 4 11 15
 141 69 0 88 7.20455 8.03409 14.4659 5 10 5 11 11 18
 143 27 0 63 11.127 2.60317 13.3492 9 14 19 5 12 16
 144 16 0 94 7.91489 3.03191 15.1702 6 10 0 6 13 18
 145 20 0 123 3.55285 6.52033 15.878 1 7 4 10 13 19
 146 59 0 68 19.0735 7.57353 16.3382 17 1 6 10 14 19
 147 63 0 134 11.3731 19.806 16.2687 8 15 17 3 14 19
 149 42 0 47 18.766 3.38298 16.4894 17 1 1 5 15 18
 151 76 0 33 0.333333 10.8788 16.3939 19 2 9 13 15 18
 155 78 0 1 6 6 18 6 6 6 6 18 18
 165 45 0 41 14.5122 3.65854 11.5854 13 16 2 5 10 13
 174 62 0 92 11.8478 10.5109 12.9565 9 15 8 13 11 16
 176 52 0 15 16.2667 5.73333 14 15 17 5 7 13 15
 177 28 0 119 12.8403 7.04202 16.2101 10 16 4 9 13 19
 180 79 0 41 14.9024 2.92683 16 13 16 1 5 14 18
 205 86 0 62 5.29032 16.7258 14.1935 2 8 15 19 12 16
 210 57 0 105 12.381 16.019 13.7143 9 16 14 18 11 17
 214 48 0 91 17.033 13.6923 15.1099 15 0 11 16 12 18
 218 88 0 14 5.14286 10.6429 17.1429 4 6 10 12 16 18
 248 9 0 21 11.2381 16.8095 17.9048 10 13 16 18 17 19
 249 97 0 6 14.8333 16.6667 17.3333 14 16 16 17 17 18



--------------------------------------------------
Time = 10.181313 
ncluster = 75 
<N> = 106.667 
<R> = 4.30813 
id ivalue dvalue size cx cy cz xlo xhi ylo yhi zlo zhi 
 1 35 0 86 0.465116 19.1163 19.7209 18 3 17 2 17 2
 2 28 0 61 3.95082 19.2951 2.52459 2 6 17 1 0 5
 3 61 0 246 5.21951 18.2642 17.1423 19 11 14 2 12 2
 4 42 0 24 9.125 0.25 0.25 8 11 19 2 19 2
 5 64 0 139 3.20863 2.05036 17.7626 19 7 0 4 15 0
 6 80 0 25 18.44 4.16 19.92 17 0 3 6 19 1
 7 33 0 310 3.62258 5.64839 2.16774 0 7 1 10 18 6
 8 47 0 201 8.85075 6.32338 0.139303 6 12 2 10 16 5
 9 83 0 76 4.85526 10.2763 0.394737 2 7 8 13 18 3
 10 36 0 123 18.9919 7.50407 2.86179 16 1 5 11 19 7
 11 86 0 247 18.1093 0.502024 4.47773 14 2 14 4 0 8
 12 83 0 538 11.0632 2.10409 4.1487 5 16 17 7 18 10
 13 99 0 36 3.33333 1 5.91667 2 5 19 3 4 7
 14 79 0 12 1.91667 4.25 6.08333 1 3 3 5 5 7
 15 50 0 128 6.14062 5.89062 7.6875 3 9 3 9 5 11
 16 66 0 651 3.08141 10.831 10.9094 18 9 5 16 5 17
 17 60 0 52 3.48077 11.2885 4.76923 1 5 9 13 3 6
 18 39 0 2 5 0 6.5 5 5 0 0 6 7
 19 44 0 82 18.2927 3.53659 8.36585 15 2 1 6 6 10
 20 8 0 38 11.3158 8 5.44737 9 13 6 10 4 7
 21 65 0 41 9.73171 9.14634 7.97561 8 11 7 11 6 10
 22 94 0 90 0.222222 19.0222 8.68889 17 3 15 2 6 11
 23 48 0 169 8.78107 18.2367 9.97041 6 13 16 2 7 13
 24 43 0 33 4.60606 1.48485 8.78788 3 6 0 3 7 10
 25 27 0 225 0.657778 3.80444 12.1289 17 6 0 7 8 16
 26 73 0 98 9.97959 6.18367 11.0408 7 13 3 9 8 14
 29 71 0 137 12.8175 16.6715 0.934307 10 16 14 0 18 4
 30 21 0 76 16.4868 0.289474 18.3026 14 19 17 3 16 1
 35 84 0 61 16.082 5.32787 18.377 14 18 3 7 16 1
